CID,Atom number,Atom type,CEH-v2,EEQ,HirshfeldAPC
Np_C17F1H13N2Np1O2,1,93,1.48690999887386,0.8663506144473299,1.037473
Np_C17H15N4Np1O2S1,1,93,0.8687826084798818,0.9120331321516446,0.668724
Np_C19H16N2Np1O7,1,93,1.230967779562981,0.8961044490211505,0.787577
Np_C19H21N4Np1O3,1,93,1.3798780709289111,0.7855587162147826,0.799169
Np_C1F3H5N2Np1O1P1S1,1,93,1.5959473960665738,0.9262430149105604,1.068428
Np_C1I2N1Np1O3S1,1,93,0.6851853418497622,0.713349219950389,0.553158
Np_C22H25N5Np1O6S1,1,93,0.942215174625506,0.8574290670795837,0.521581
Np_C23H32N4Np1O7P1,1,93,0.923485252963002,0.929657800099301,0.516743
Np_C26H38N9Np1O1P1S1,1,93,-0.0388924061908273,0.806594805020477,0.196154
Np_C3Cl1F3H10N2Np1O2P1,1,93,0.8448375337109224,0.827237270409463,0.884905
Np_C3F1H7N4Np1O1,1,93,1.206255781096646,0.9509646271345132,1.186024
Np_C3H4I1N2Np1O2S1,1,93,1.0222949935331584,0.8016040646082172,0.925192
Np_C3H8N2Np1O7S1,1,93,0.8016366490755664,0.9071386243321282,0.712949
Np_C4Cl1F3H7N2Np1O1P1,1,93,0.961772368742436,0.8674438987307684,0.858138
Np_C4Cl1H13N1Np1O3P1,1,93,0.884004452257231,0.8573802002642354,0.881926
Np_C4F3H13Np1O4P2S1,1,93,1.2782297314748945,0.7764398375620352,0.715295
Np_C4H12I1N1Np1O4,1,93,1.0425961485197903,0.7574793010609735,0.802718
Np_C4H14Np1O5P1S1,1,93,1.0370279228700043,0.8112032229253725,0.799545
Np_C4H15N2Np1O2,1,93,1.7128938155472828,0.91731349808614,1.29048
Np_C4H18I1N1Np1O3P1,1,93,0.3705694074124399,0.8141603608954254,0.579829
Np_C5F1H9Np1O3P1,1,93,1.5891771628165745,0.8916383978807425,1.38088
Np_C5H10N3Np1O4,1,93,1.6790969735593513,0.909106546908896,1.154377
Np_C5H12N1Np1O3,1,93,0.7841235771388266,0.8861951504698466,0.943595
Np_C5H13N3Np1O4S2,1,93,0.6414710473163892,0.8858910881652677,0.659745
Np_C5H15N2Np1O2S1,1,93,1.501108818253808,0.7811644718271489,0.899792
Np_C6Cl1F1H18N3Np1O1,1,93,0.4919232053605089,0.8142083837415162,0.679542
Np_C6Cl1H19Np1O5P2S1,1,93,0.7283110807115218,0.808338397241166,0.542595
Np_C6F3H8N4Np1O3P1S1,1,93,0.7741592230495258,0.8777915696411425,0.752701
Np_C6H11N5Np1O8S1,1,93,0.9559859034006082,0.9086348482305182,0.53576
Np_C6H12N1Np1O3S1,1,93,0.7668195698541054,0.878286380728095,0.940708
Np_C6H12N2Np1O6,1,93,1.5490188648481769,0.8570425012262191,1.011449
Np_C6H12N4Np1O4,1,93,1.4134650568421248,0.8516073435511338,0.914846
Np_C6H13N5Np1O4S1,1,93,0.5128621386330605,0.9183670215697158,0.618536
Np_C6H20N3Np1O2,1,93,1.2003821450504026,0.8527020017032196,0.952173
Np_C7Cl1H14N1Np1O2,1,93,1.353906669156389,0.6897360479626342,0.960898
Np_C7F4H12N3Np1O3P1S3,1,93,0.1495652427698377,0.8667929313601634,0.487847
Np_C7H11I1N2Np1O1,1,93,1.4158318871962452,0.7361359144749844,0.934787
Np_C7H16I1N6Np1O6S1,1,93,-0.0628218635715429,0.86697380451404,0.445971
Np_C7H16N1Np1O6P1S1,1,93,0.4354455118719207,0.7735016564890409,0.734428
Np_C7H16N4Np1O4S1,1,93,0.9620151320211798,0.8520706742250108,0.655919
Np_C7H31N9Np1O2P1S1,1,93,-0.115171794732471,0.8507744878734571,0.454753
Np_C7H9N2Np1O5,1,93,0.9102673887337672,0.941527798692546,0.928256
Np_C8H14I1N1Np1O3,1,93,1.2196221276743422,0.8124693653464115,0.839128
Np_C8H16N4Np1O6S1,1,93,0.6176204854546044,0.8973939209716386,0.517967
Np_C8H22N5Np1O5,1,93,0.398274350979416,0.9455761001393888,0.533429
Np_C8H8N1Np1O6,1,93,1.0713258632447924,0.8994680551752916,1.041802
Np_C9F3H9N4Np1O3P1,1,93,1.473384316925911,0.8289277549613896,0.971729
Np_C9H6N1Np1O7S2,1,93,0.5730550125350931,0.8984996828088061,0.604073
Np_NpAlPAs,1,93,-0.6905118280492575,-0.3848634354674578,-1.239502
Np_NpAlSLiBeSe,1,93,-0.3544941434525519,0.1264800296792052,0.00527
Np_NpAsLiF,1,93,-1.2759194410945731,-0.2335919318899515,-0.636942
Np_NpBFP,1,93,1.1421390670778442,0.5575857006918955,0.700496
Np_NpBeOSMgF,1,93,0.8002757150059745,0.5626811349952716,0.736232
Np_NpBr,1,93,2.0528038177804975,1.080362557093809,1.854849
Np_NpBr1,1,93,0.1452800359079971,0.3804707621244071,0.236114
Np_NpBr2,1,93,0.2823873406122521,0.5045190461293894,0.499115
Np_NpBr3,1,93,0.3907777968196948,0.5665412343356595,0.677336
Np_NpBr4,1,93,0.2681981956956278,0.6129645533013777,0.59218
Np_NpBr5,1,93,0.3816257965021756,0.6307256314083995,0.45428
Np_NpBr6,1,93,0.5175125618264782,0.6448340575033727,0.303997
Np_NpBrI,1,93,-1.1518571926820576,0.2699727133308292,-1.024276
Np_NpBrN,1,93,1.091806231427374,0.722058495178838,0.789276
Np_NpCGeLi,1,93,0.095545860655722,0.0104653737028455,-0.084484
Np_NpCaLiSCl,1,93,-0.5449769283897,-0.0584556092893682,-0.024987
Np_NpCaNSbSeF,1,93,-0.6162342549388795,0.4058521788919549,-0.191493
Np_NpCaPK,1,93,1.7841684540569902,0.362333761895381,0.793882
Np_NpCl,1,93,3.0493900680404495,2.1059057904295693,2.509812
Np_NpCl1,1,93,0.13019178314273,0.271855656061664,0.245478
Np_NpCl2,1,93,0.336719838587969,0.4213103121481235,0.51566
Np_NpCl3,1,93,0.5151978480003956,0.5148217712715404,0.747427
Np_NpCl4,1,93,0.4472254320522768,0.5893470788297994,0.714879
Np_NpCl5,1,93,0.5281501763196712,0.6356003763456592,0.588584
Np_NpCl6,1,93,0.5311532167147899,0.6737356636968137,0.441301
Np_NpClI,1,93,2.0262185080093245,0.8510482531080545,1.428604
Np_NpF,1,93,0.2027393661098768,0.3864287643620787,0.291361
Np_NpF1,1,93,0.1969478846214075,0.3871772207491556,0.288692
Np_NpF2,1,93,0.4413739919323525,0.6116332887386009,0.631875
Np_NpF3,1,93,0.6247903216345485,0.7606717119716219,0.954185
Np_NpF4,1,93,0.6448061730751711,0.8851909087479438,1.140154
Np_NpF5,1,93,0.7986966144632104,0.9648032150270348,1.127017
Np_NpF6,1,93,0.8202201754452294,1.0345086590710229,1.056116
Np_NpFN,1,93,-1.9185857013555896,-0.3524594392078866,-1.189705
Np_NpGaHO,1,93,0.6653093499255591,0.4813114949513237,0.598091
Np_NpGaI,1,93,0.0056849102126743,0.327884303883054,0.224365
Np_NpGaSe,1,93,-1.050282089612459,-0.3429970564099571,-1.047712
Np_NpGeFPS,1,93,-0.2901357447162458,0.3103874540282501,0.010191
Np_NpH1,1,93,0.3314663427822883,0.0765942806774801,0.247087
Np_NpH1Li2,1,93,0.0016778290635097,-0.3421221138105552,0.057581
Np_NpH1Li3,1,93,-0.563591953283487,-0.3951859972183744,-0.026665
Np_NpH2,1,93,0.4706729480516025,0.1333220740390364,0.500602
Np_NpH2Li1,1,93,0.4578512254429823,-0.127412441437989,0.248405
Np_NpH2Li2,1,93,0.201698769070446,-0.2388535086511466,0.288533
Np_NpH3,1,93,0.6903087284671037,0.1762021659871625,0.75822
Np_NpH3Li1,1,93,0.3427980217244379,-0.0087153107221846,0.460328
Np_NpH3Li2,1,93,0.1293661290236085,-0.1215980655757832,0.338688
Np_NpH4,1,93,0.8580607953242149,0.2182383179195107,0.888221
Np_NpH4Li1,1,93,0.5436204097428103,0.0731973673950511,0.629169
Np_NpH5,1,93,1.0160597674405567,0.2423615663069427,0.787274
Np_NpH6,1,93,1.1260633715320758,0.2663953896500324,0.721844
Np_NpHCOMgAs,1,93,-0.2610500688985913,0.268523104359303,-0.019747
Np_NpHCa,1,93,-2.713596511806581,-1.3260981327213035,-1.775826
Np_NpHClP,1,93,1.0343024699558383,0.4654277630390934,0.67891
Np_NpHKAlFS,1,93,-0.6009145286826416,0.1239884452027118,-0.00037
Np_NpHKS,1,93,-0.6387538674986731,-0.1914052297148187,-0.098704
Np_NpHPISr,1,93,1.0194072023157144,0.4483224715674772,0.701368
Np_NpI1,1,93,0.2198503936885746,0.4054845613639139,0.251325
Np_NpI2,1,93,0.3457283202044116,0.5076187793677054,0.512147
Np_NpI3,1,93,0.3849796680682391,0.55208086209987,0.637887
Np_NpI4,1,93,0.2559105251062594,0.5846200691787335,0.520562
Np_NpI5,1,93,0.4115429647104047,0.5788251788922061,0.386608
Np_NpI6,1,93,0.6009841007403218,0.5764880229475963,0.252643
Np_NpInBrCl,1,93,-0.2586829408464426,0.2615309873570939,0.04601
Np_NpInI,1,93,0.0559494078320014,0.3042415499223803,0.232388
Np_NpInPS,1,93,1.0633623199278397,0.4149141928750524,0.537328
Np_NpKBr,1,93,0.4246695880759256,0.4150875719441618,0.451068
Np_NpKCTeHI,1,93,1.2500689199927562,0.4771998965957469,0.718733
Np_NpKCa,1,93,0.4368278323459799,-0.1363826415428501,-0.741852
Np_NpLiBeSrFI,1,93,-0.1803667118802994,0.2215057859500104,0.299243
Np_NpLiOBr,1,93,0.1715135277708908,0.4782649792679742,0.401416
Np_NpLiSrISb,1,93,0.4666554685536808,0.1381300312920237,0.133758
Np_NpMgClLi,1,93,1.1770395703079963,0.4301453298056963,0.548368
Np_NpMgOBr,1,93,-0.3847805573611698,0.3048543032532533,-0.023584
Np_NpNLiNaBe,1,93,-0.3590856579083792,-0.0991128768407364,-0.400544
Np_NpNSbSe,1,93,-0.8851133630498573,-0.0086184463222878,-1.796912
Np_NpNaBNPHOFC,1,93,-0.6186933142018334,0.6273332237911124,0.216754
Np_NpNaSrNaBr,1,93,0.2047477400960522,0.0241403004648173,1.25597
Np_NpO1,1,93,0.5881085105835119,0.5249759634127397,0.481009
Np_NpO1Be2,1,93,0.3873579762372157,0.3192190408650815,0.510709
Np_NpO2,1,93,1.1815257021682704,0.8925139273890267,0.945382
Np_NpO2Be1,1,93,0.9020519831567348,0.7632861958631325,0.735023
Np_NpO2Be2,1,93,0.7123766607127595,0.708235915677859,0.654852
Np_NpO3,1,93,1.375105369893706,1.1009267686190205,1.07169
Np_NpO3Be1,1,93,0.7104003885110115,0.954797263489324,1.020629
Np_NpO4,1,93,1.094749258682214,1.20751125833119,1.028662
Np_NpOLiKBr,1,93,0.591171609271052,0.3445077382073974,0.305451
Np_NpOS,1,93,3.890256680282608,1.5886302556446057,2.128192
Np_NpPTe,1,93,-0.2188430043269945,-0.1396464985333967,-0.420549
Np_NpS1,1,93,0.3679326741389577,0.3693738797581061,0.462441
Np_NpS2,1,93,0.7610262150554301,0.5349613639966331,0.757723
Np_NpS3,1,93,1.1981440180893423,0.617139163637106,0.665436
Np_NpS4,1,93,0.968489029369826,0.6349279462483696,0.471814
Np_NpSNa,1,93,1.60821901234763,0.8712796618784096,1.476012
Np_NpSeClLiP,1,93,0.1869618692055872,0.231545122185409,0.153981
Np_NpSeTe,1,93,-1.7079060981117162,-0.4927284183846292,-1.932406
Np_NpSiF,1,93,1.9087674505410612,1.1561317458374525,1.606929
Np_NpSn,1,93,0.5028247446002341,0.0785300026031914,0.204566
Np_NpSr,1,93,-2.2983960833755015,-1.5778719583127976,-1.328586
Np_NpSrSbTe,1,93,1.5612658209099903,0.3092860502586168,0.760366
Np_NpTeBe,1,93,-1.1024412687988083,-0.4027400219113355,-1.219512
Pa_Br1C14Cl2F1H10N3O4Pa1,1,91,0.4675173142453146,0.9625661530904072,0.601128
Pa_Br1C15H11N1O4Pa1,1,91,1.5268224104568733,0.9185478133991936,1.120117
Pa_Br1C16H23N4O2Pa1,1,91,1.1289053749507951,0.9253503464004184,0.882024
Pa_Br1C1H3I1N6O1Pa1,1,91,0.5758192786931893,0.958423539438874,0.821487
Pa_Br1C2H10O3Pa1,1,91,2.2160625449020257,0.9905777889864522,1.624312
Pa_Br1C3H6N2O2Pa1,1,91,1.3365380903807065,0.9780189487034876,1.157498
Pa_Br1C4F1H8N2O2Pa1,1,91,1.4655652482619206,0.9806652471040248,1.275037
Pa_Br1C4H4N4O9Pa1S1,1,91,1.1369062600604254,1.0125143643211236,0.717464
Pa_Br1C5H13N4O3Pa1S2,1,91,0.8549392499976898,0.9557049594913544,0.702138
Pa_Br1C8F1H17N1O5Pa1,1,91,0.8673815406577798,1.0088631154296053,0.860801
Pa_Br1C8F4H13N2O1P2Pa1,1,91,0.9625296953999868,0.7651616554685639,0.861792
Pa_Br1C8H6N1O5Pa1S2,1,91,0.9746697794488732,1.063413928734648,0.911269
Pa_C10F1H10N2O3Pa1S1,1,91,1.2186004406607351,1.115467680898253,1.141742
Pa_C10F1H15N3O3P1Pa1,1,91,1.521937007939258,1.091845390315501,1.385881
Pa_C10F1H17N1O8P1Pa1S1,1,91,0.8977296932117043,1.0205582137515332,0.799761
Pa_C10F3H17N3O6P2Pa1,1,91,0.8013494280318083,1.027006163005055,0.833606
Pa_C10F4H16N6O1P1Pa1S1,1,91,0.389013252000399,1.0250327867909197,0.80788
Pa_C10H14N2O7P1Pa1,1,91,1.0109261492365833,1.0539295271461535,1.006558
Pa_C10H16N1O3Pa1,1,91,1.768436545619765,1.0930589544709903,1.468987
Pa_C10H19N1O9P1Pa1S1,1,91,1.043496172263222,1.004050904242377,0.786122
Pa_C11H30N3O2P1Pa1,1,91,1.5633822316602537,1.0067901377234325,1.22873
Pa_C11H31N2O5P1Pa1S1,1,91,1.2227079005944923,0.9773950173200504,0.7646
Pa_C11H9N2O2Pa1,1,91,2.236980967360894,1.1066314763892473,1.580555
Pa_C12F4H16O10P1Pa1S2,1,91,0.6918554649412969,1.0372122942818756,0.642356
Pa_C12H22N3O10P1Pa1S1,1,91,0.8883018141065808,0.9724239624571452,0.727998
Pa_C12H8I1N3O1Pa1S1,1,91,1.2421181743202374,0.8835575143341434,1.008764
Pa_C13F1H11N1O3Pa1,1,91,1.963612049512623,1.009038642044754,1.435495
Pa_C13H19N4O1Pa1,1,91,1.779031655640363,1.019181330943464,1.260916
Pa_C13H33N8O2Pa1,1,91,0.9114696796390752,1.0131264222219358,0.834474
Pa_C14F3H12O10P1Pa1S2,1,91,1.4215751038212854,1.0787519888398205,0.860246
Pa_C15H23N2O5P2Pa1S1,1,91,0.8364935170660766,0.917160827145302,0.755674
Pa_C16H15N2O6Pa1,1,91,1.0589432764196354,1.0350946845442754,0.931901
Pa_C17H28N3O8P1Pa1,1,91,0.9922294513270236,1.1201050165378037,0.862916
Pa_C18H30N9O5P1Pa1,1,91,0.3272235769909248,1.104021274665489,0.682973
Pa_C19H14I1N2O5Pa1,1,91,1.181568210162609,0.9370211554810433,0.849362
Pa_C1F3H1I1N2O3P1Pa1S1,1,91,0.6978414192907183,1.061927983248229,0.888423
Pa_C1F3H3N1O2Pa1,1,91,0.8554520004139878,1.123826628827005,1.060887
Pa_C1H2I1N1O4Pa1S2,1,91,1.0301800021129817,1.048875259349403,0.982127
Pa_C20H16N7O5Pa1S2,1,91,0.6884130413689369,1.0448219055705743,0.631963
Pa_C21H17N5O2Pa1S1,1,91,1.0175471667139322,1.0822474844189065,0.935065
Pa_C22H17N5O2Pa1,1,91,1.4550760185302547,1.027218864460384,1.008629
Pa_C23H47N6O3P1Pa1,1,91,1.0190860703121474,0.9544375061979772,0.785949
Pa_C24H30N3O11P1Pa1,1,91,0.7902286267462293,1.0642811050543348,0.786486
Pa_C27Cl1H33N5O7P1Pa1S1,1,91,0.4343569128323556,0.9796482314355656,0.543573
Pa_C2H4I1N2O5Pa1,1,91,1.6396733964197934,0.9822208911253044,1.245806
Pa_C2H4I1N5O3Pa1S1,1,91,0.6534056890537328,1.014535454292366,0.911439
Pa_C2H7I1N1O4Pa1,1,91,1.3883773764241565,0.9489460597534788,1.147881
Pa_C3H14N3O1Pa1,1,91,2.0680456844081165,1.1166783097574444,1.650363
Pa_C3H8I1N2O2Pa1,1,91,1.8110671509051932,0.939244994753984,1.391382
Pa_C4Cl1H6I1N4O9Pa1S1,1,91,0.5747672188113249,1.0515348285418151,0.528525
Pa_C4H14N3O1Pa1,1,91,2.0061640595585466,1.1604440755971377,1.648989
Pa_C4H4N4O5Pa1S2,1,91,1.0006947309975087,1.1011269178512872,1.046681
Pa_C4H7N3O5Pa1,1,91,1.6575475361452356,1.1715706484686286,1.319652
Pa_C4H9N5O4P1Pa1S1,1,91,1.1928408385183165,1.1144838122634302,1.160244
Pa_C5Cl1H7O5Pa1S1,1,91,1.1983753518035036,1.0723993288539904,1.001478
Pa_C5H10N2O7P1Pa1S3,1,91,0.659620949204766,1.1227043153919565,0.666397
Pa_C5H14N4O4Pa1,1,91,1.1322486597772572,1.0371696573932234,1.122942
Pa_C5H9N4O7P1Pa1S2,1,91,0.6410808971439137,1.1018532598257538,0.770872
Pa_C6Cl1H10N3O2P1Pa1S1,1,91,0.8494353202259122,0.9574090941452345,0.811299
Pa_C6Cl1H7N1O2Pa1,1,91,1.893470941540117,0.9879450202074342,1.383839
Pa_C6Cl2H11N1O1Pa1,1,91,1.7198042636697153,0.9456584084544426,1.324768
Pa_C6H5I1N3O2Pa1S1,1,91,1.351052590524536,0.9371826579501654,1.055565
Pa_C7Cl1H22N6P1Pa1,1,91,1.0045157416516013,0.8839808911241915,0.871272
Pa_C7F1H18N2O7P1Pa1S1,1,91,0.679217236987953,1.0208626346877243,0.810389
Pa_C7H11N2O7Pa1,1,91,1.4066088494553786,1.0876482361861923,1.158673
Pa_C7H5I1N1O5Pa1,1,91,1.793713937900033,0.9501110498566908,1.255022
Pa_C7H9N3O8Pa1S1,1,91,1.278317615460178,1.056574099673508,0.88966
Pa_C8H16I1N4O1P1Pa1S1,1,91,1.163220038425286,0.9445870870929972,0.97685
Pa_C8H23N3O2P1Pa1S1,1,91,1.3242313454099444,0.9997080149950288,1.103096
Pa_C9Cl1H5I1N3O5Pa1S1,1,91,0.7294910705887863,0.938985361047208,0.64815
Pa_C9F1H20N1O5P1Pa1S1,1,91,0.9940381308455236,1.0014155080632905,0.984701
Pa_C9H13N4O5Pa1,1,91,0.894546399513698,1.075965475597369,0.915386
Pa_C9H16N2O2P1Pa1S1,1,91,1.7381101291669745,1.045804183522661,1.339614
Pa_C9H18N1O3Pa1,1,91,1.9928157102332755,1.1082766366526458,1.530953
Pa_C9H25I1N8O6P1Pa1,1,91,0.238573580299543,1.014268451195496,0.659291
Pa_C9H25N7O8Pa1S3,1,91,0.0416570758826277,0.9811228201518878,0.547236
Pa_F4N1O6P1Pa1S1,1,91,1.128389299991754,1.1262069392902962,0.994949
Pa_PaAlNP,1,91,-0.2001029910390097,0.1018712026621626,-0.677671
Pa_PaAlSiSbS,1,91,0.546481072694464,0.2038069380429816,0.134933
Pa_PaAsSbSeFF,1,91,0.8889845054846961,0.91817424418799,1.13534
Pa_PaBSnNaBr,1,91,1.5516543607571704,0.5752224928134346,0.766764
Pa_PaBeCTeSr,1,91,0.5136580571764263,0.4113591159082521,0.608189
Pa_PaBeCaSnH,1,91,0.9812651133309048,0.4796805208275758,0.919214
Pa_PaBr,1,91,3.23630446035333,1.524314451622568,2.512041
Pa_PaBr1,1,91,0.265501991403355,0.4479972808909567,0.23593
Pa_PaBr2,1,91,0.4193278321973703,0.592453512721357,0.488957
Pa_PaBr3,1,91,0.471658263376016,0.6721603715312592,0.668722
Pa_PaBr4,1,91,0.5700970711646673,0.7164029488646656,0.671106
Pa_PaBr5,1,91,0.7732644838447988,0.7370410990145064,0.641259
Pa_PaBr6,1,91,0.5388196069977447,0.745686520155455,0.458244
Pa_PaBrAs,1,91,-1.499770577018014,-0.0814156102724079,-1.425011
Pa_PaC,1,91,2.7679083992238533,2.0806457235862466,2.652772
Pa_PaCGe,1,91,0.589450067742989,0.4620761788464952,0.597944
Pa_PaCLi,1,91,2.1470942190788653,1.1415282309148291,1.732089
Pa_PaCPLi,1,91,0.1711677641467486,0.1423390590875421,-0.035831
Pa_PaCaCl,1,91,-0.0667989406849737,-0.0164285309575639,-0.006781
Pa_PaCaICa,1,91,0.7210986687143338,0.237126207590172,-3.709405
Pa_PaCaSbSb,1,91,0.7898646307806529,0.1470629628027145,0.326333
Pa_PaCl1,1,91,0.192654167010791,0.3123335289285627,0.246756
Pa_PaCl2,1,91,0.3798194730959767,0.4835944160477641,0.511685
Pa_PaCl3,1,91,0.5449460828289652,0.5995729130560384,0.733691
Pa_PaCl4,1,91,0.6954448390041346,0.6755933309635724,0.789231
Pa_PaCl5,1,91,0.9155633981396862,0.7265927087277781,0.773538
Pa_PaCl6,1,91,0.6964882898740425,0.752615719230723,0.577971
Pa_PaF1,1,91,0.2218679177099667,0.4324587715999443,0.289144
Pa_PaF2,1,91,0.4281738401488544,0.6895759675780244,0.613236
Pa_PaF3,1,91,0.6016567319328705,0.8722284621380241,0.876928
Pa_PaF4,1,91,0.8447035011745208,0.9920213850219476,1.187571
Pa_PaF6,1,91,0.6307354053932392,1.1295714225478253,1.132865
Pa_PaGaClNaSr,1,91,0.355098621430169,-0.0199569594868895,0.048677
Pa_PaGaPAsBr,1,91,1.0654508552655246,0.824260349921436,0.986984
Pa_PaGaSbBr,1,91,0.3768755889945931,0.3264691972844942,0.049531
Pa_PaGaSeClS,1,91,1.2089684103499416,0.703942090175438,0.950381
Pa_PaGaSiH,1,91,1.7654540119822075,0.8775296665046721,1.357607
Pa_PaGeBr,1,91,1.933898508218181,0.8029567219790259,1.401601
Pa_PaGeMgTe,1,91,0.2592582725789167,0.0277858800919481,0.0236
Pa_PaGeSnOTeLi,1,91,0.0899240649304908,0.4689295199510179,0.020863
Pa_PaH0Li3,1,91,0.1092592511978206,-0.6638091757264899,-0.098781
Pa_PaH1,1,91,0.3367729421267943,0.1067560629259797,0.259655
Pa_PaH1Li2,1,91,0.1739200192128667,-0.3010813264326795,-0.597304
Pa_PaH1Li3,1,91,-0.3513239576121809,-0.3373345888691343,-0.94433
Pa_PaH2,1,91,0.4222322974736869,0.1835555213605962,0.511845
Pa_PaH2Li1,1,91,0.3346043358794615,-0.0684306598650728,0.45195
Pa_PaH2Li2,1,91,0.3792458160230912,-0.1728564507202977,0.272573
Pa_PaH3,1,91,0.7083225826308569,0.2467457003608877,0.744152
Pa_PaH3Li1,1,91,0.4790768587886476,0.0318652573958582,0.562931
Pa_PaH3Li2,1,91,-0.2582943228515466,-0.0853544454306279,0.278872
Pa_PaH4,1,91,0.9119376489877312,0.2941378829948667,0.935746
Pa_PaH4Li1,1,91,0.4045031010942869,0.1386065608391641,0.603955
Pa_PaH5,1,91,0.988433299107566,0.3298917572423913,0.997398
Pa_PaH6,1,91,0.7791228760805773,0.3498870690321851,0.879974
Pa_PaHAlNTeSe,1,91,0.9011728699375452,0.7308328416376156,0.859548
Pa_PaHBSiFBe,1,91,1.1972087190446374,0.6453145570740342,1.008738
Pa_PaHFBr,1,91,0.6184512149331587,0.6421376957514164,0.773422
Pa_PaHH,1,91,-0.2849741820049601,-0.3678207789873702,-0.363435
Pa_PaHHSCl,1,91,-2.142852084356729,-0.2322348762982518,-4.4569
Pa_PaHKCa,1,91,-0.7035342719527917,-0.6139206789084892,-0.265518
Pa_PaHKSeI,1,91,-1.1753919342287389,0.2488561681630949,-0.397537
Pa_PaHLiNaMgO,1,91,-0.1633386077403262,0.0898598581893593,0.273636
Pa_PaHMgHK,1,91,-1.058653886904516,-0.7513618617595621,-0.252706
Pa_PaHSiOHSb,1,91,-0.6129155429851272,0.0780400828721852,-0.807706
Pa_PaHSnSe,1,91,1.3407798326964429,0.5873707824005018,0.921239
Pa_PaHSrC,1,91,1.925444436075627,1.080831910988074,1.743466
Pa_PaHTeBrH,1,91,0.5693664095181586,0.4195885485393917,0.328095
Pa_PaI,1,91,-0.5987774643672701,0.2018850278194364,-0.735485
Pa_PaI1,1,91,0.3074936064839649,0.479888202054091,0.247572
Pa_PaI2,1,91,0.4600547841914577,0.5968089609897691,0.483317
Pa_PaI3,1,91,0.5530592000542027,0.6540113150616282,0.651212
Pa_PaI4,1,91,0.5774660754902023,0.686259661966468,0.609524
Pa_PaI5,1,91,0.790314915149742,0.6838542145822042,0.587795
Pa_PaI6,1,91,0.5233244033248141,0.6863539610141496,0.449924
Pa_PaInBe,1,91,-0.5200149703225438,-0.6629703676158578,-1.043103
Pa_PaInClTe,1,91,1.7461569741120326,0.5980821869352566,0.849201
Pa_PaInPTeO,1,91,1.1878646651681124,0.8150932679994974,0.845242
Pa_PaKBSnIBe,1,91,1.0014785514301,0.5010267528555624,0.698278
Pa_PaKSrClBe,1,91,0.3232484823258488,0.0360558894079231,0.201524
Pa_PaMg,1,91,-0.1783620545012878,-0.2954622059141485,-0.056393
Pa_PaMgSb,1,91,-1.4241855416963107,-1.0423029474250736,-1.686489
Pa_PaNBe,1,91,-0.8646048110702438,-0.1940420853789202,-0.864187
Pa_PaNFS,1,91,1.305705590468743,1.1299078912911615,1.403603
Pa_PaNTe,1,91,0.8645734758975971,0.7107567228205903,0.685873
Pa_PaO1,1,91,0.5515140208632183,0.5839399371792968,0.471258
Pa_PaO1Be2,1,91,0.5520878542006791,0.3968379489055029,0.449213
Pa_PaO2,1,91,1.090262274282586,1.0129760363719824,0.854496
Pa_PaO2Be1,1,91,0.9710826957778432,0.8512053913803563,0.874704
Pa_PaO2Be2,1,91,0.2190515376542829,0.7936712184492589,0.783225
Pa_PaO3,1,91,0.9602033987722298,1.1795536604390064,1.150134
Pa_PaO3Be1,1,91,0.5653122962691954,0.9890913652338634,0.823953
Pa_PaO4,1,91,0.0696562760043177,1.302518258381142,1.069968
Pa_PaOBeTe,1,91,-1.9151862722569053,-0.1865618357234097,-1.353182
Pa_PaP,1,91,0.7952616199858495,0.3804052635691413,0.450478
Pa_PaPSeCl,1,91,-0.7968651595646836,0.0469018763166668,-0.90458
Pa_PaS,1,91,0.5978800403348176,0.4325350156124068,0.378458
Pa_PaS1,1,91,0.4764125625723178,0.4279242594466679,0.460267
Pa_PaS2,1,91,1.0331739764014665,0.6173358853186102,0.856332
Pa_PaS3,1,91,0.7735804594766995,0.7271305432275237,0.823701
Pa_PaS4,1,91,-0.1538080782714121,0.7840854076520514,0.545614
Pa_PaSe,1,91,3.410841736024307,1.6653447242396788,3.568593
Pa_PaSiLiBeI,1,91,0.2709553665324492,0.1901915255290207,-0.073443
Pa_PaSnKSe,1,91,0.9215173750287264,0.2423996775623913,0.308545
Pa_PaSrBBe,1,91,0.8335189208567262,0.3355732035987129,0.598614
Pa_PaSrBK,1,91,-0.2311790827362576,-0.4111611567958826,-0.350786
Pa_PaSrF,1,91,0.1137067460743939,0.0118337591576376,0.192755
Pa_PaSrGePP,1,91,0.1224542666775639,0.2947951032429114,0.386941
Pa_PaSrNSeCl,1,91,0.2271725855463313,0.6165723089029694,0.704371
Pu_Br1C11H19N2O3Pu1,1,94,0.8925214275049307,0.8781056095895152,0.879033
Pu_Br1C13H23N3O5P2Pu1,1,94,0.5664775799376442,0.8550830563370044,0.715171
Pu_Br1C14H21N5O4Pu1,1,94,0.5138338922615593,0.9340327910296424,0.677396
Pu_Br1C2F3H7I1N2O4P1Pu1S1,1,94,0.3095066526862018,0.8836158342277685,0.668943
Pu_Br1C2H4I1N1O1Pu1S1,1,94,0.6530743967777892,0.8166410068645722,0.910381
Pu_Br1C3H11I1N4Pu1S1,1,94,0.1148591900386217,0.8673580930068596,0.744553
Pu_Br1C4H12N6O3P1Pu1,1,94,0.2882296886027111,0.9729798222609748,0.715235
